County,Year,Unemployment Rate,County_Year_Key
Avery County,2012,10.608333333333333,Avery County_2012
Avery County,2013,8.883333333333333,Avery County_2013
Avery County,2014,6.533333333333334,Avery County_2014
Avery County,2015,5.983333333333333,Avery County_2015
Avery County,2016,5.0,Avery County_2016
Avoyelles Parish,2010,8.466666666666667,Avoyelles Parish_2010
Avoyelles Parish,2011,8.408333333333333,Avoyelles Parish_2011
Avoyelles Parish,2012,7.48888888888889,Avoyelles Parish_2012
Avoyelles Parish,2013,7.441666666666666,Avoyelles Parish_2013
Avoyelles Parish,2014,7.172727272727273,Avoyelles Parish_2014
Avoyelles Parish,2015,7.5375,Avoyelles Parish_2015
Avoyelles Parish,2016,7.066666666666666,Avoyelles Parish_2016
Baca County,2010,4.8999999999999995,Baca County_2010
Baca County,2011,4.808333333333333,Baca County_2011
Baca County,2012,4.541666666666667,Baca County_2012
Baca County,2013,4.116666666666666,Baca County_2013
Baca County,2014,2.7583333333333333,Baca County_2014
Baca County,2015,2.0749999999999997,Baca County_2015
Baca County,2016,1.7666666666666666,Baca County_2016
Bailey County,2010,7.133333333333333,Bailey County_2010
Bailey County,2011,7.466666666666666,Bailey County_2011
Bailey County,2012,7.0,Bailey County_2012
Bailey County,2013,7.075,Bailey County_2013
Bailey County,2014,5.0249999999999995,Bailey County_2014
Bailey County,2015,4.291666666666667,Bailey County_2015
Bailey County,2016,4.333333333333333,Bailey County_2016
Baker County,2010,9.166666666666666,Baker County_2010
Baker County,2011,10.858333333333334,Baker County_2011
Baker County,2012,10.558333333333334,Baker County_2012
Baker County,2013,9.633333333333335,Baker County_2013
Baker County,2014,8.333333333333334,Baker County_2014
Baker County,2015,6.908333333333334,Baker County_2015
Baker County,2016,6.3,Baker County_2016
Baldwin County,2010,9.4,Baldwin County_2010
Baldwin County,2011,8.958333333333334,Baldwin County_2011
Baldwin County,2012,7.5249999999999995,Baldwin County_2012
Baldwin County,2013,6.6499999999999995,Baldwin County_2013
Baldwin County,2014,6.1499999999999995,Baldwin County_2014
Baldwin County,2015,5.491666666666667,Baldwin County_2015
Baldwin County,2016,5.1000000000000005,Baldwin County_2016
Ballard County,2010,9.666666666666666,Ballard County_2010
Ballard County,2011,9.958333333333334,Ballard County_2011
Ballard County,2012,9.108333333333333,Ballard County_2012
Ballard County,2013,9.233333333333333,Ballard County_2013
Ballard County,2014,8.0,Ballard County_2014
Ballard County,2015,7.116666666666667,Ballard County_2015
Ballard County,2016,8.333333333333334,Ballard County_2016
Baltimore City,2010,11.033333333333333,Baltimore City_2010
Baltimore City,2011,10.641666666666667,Baltimore City_2011
Baltimore City,2012,10.15,Baltimore City_2012
Baltimore City,2013,9.708333333333334,Baltimore City_2013
Baltimore City,2014,8.558333333333334,Baltimore City_2014
Baltimore City,2015,7.708333333333333,Baltimore City_2015
Baltimore City,2016,6.366666666666667,Baltimore City_2016
Baltimore County,2010,8.066666666666666,Baltimore County_2010
Baltimore County,2011,7.683333333333334,Baltimore County_2011
Baltimore County,2012,7.341666666666666,Baltimore County_2012
Baltimore County,2013,6.891666666666667,Baltimore County_2013
Baltimore County,2014,6.1000000000000005,Baltimore County_2014
Baltimore County,2015,5.45,Baltimore County_2015
Baltimore County,2016,4.466666666666666,Baltimore County_2016
Bamberg County,2010,15.0,Bamberg County_2010
Bamberg County,2011,16.241666666666667,Bamberg County_2011
Bamberg County,2012,15.866666666666667,Bamberg County_2012
Bamberg County,2013,13.450000000000001,Bamberg County_2013
Bamberg County,2014,11.508333333333333,Bamberg County_2014
Bamberg County,2015,10.483333333333333,Bamberg County_2015
Bamberg County,2016,9.133333333333333,Bamberg County_2016
Bandera County,2010,7.7,Bandera County_2010
Bandera County,2011,7.5,Bandera County_2011
Bandera County,2012,6.7,Bandera County_2012
Bandera County,2013,5.966666666666666,Bandera County_2013
Bandera County,2014,4.766666666666667,Bandera County_2014
Bandera County,2015,3.983333333333333,Bandera County_2015
Bandera County,2016,4.066666666666666,Bandera County_2016
Banner County,2010,4.166666666666667,Banner County_2010
Banner County,2011,4.683333333333333,Banner County_2011
Banner County,2012,4.516666666666667,Banner County_2012
Banner County,2013,4.491666666666666,Banner County_2013
Banner County,2014,3.65,Banner County_2014
Banner County,2015,3.391666666666666,Banner County_2015
Banner County,2016,3.466666666666667,Banner County_2016
Bannock County,2010,7.433333333333334,Bannock County_2010
Bannock County,2011,7.516666666666667,Bannock County_2011
Bannock County,2012,6.941666666666666,Bannock County_2012
Bannock County,2013,5.875,Bannock County_2013
Bannock County,2014,4.55,Bannock County_2014
Bannock County,2015,3.966666666666667,Bannock County_2015
Bannock County,2016,3.3666666666666667,Bannock County_2016
Baraga County,2010,17.433333333333334,Baraga County_2010
Baraga County,2011,16.39166666666667,Baraga County_2011
Baraga County,2012,14.1,Baraga County_2012
Baraga County,2013,14.475,Baraga County_2013
Baraga County,2014,11.36,Baraga County_2014
Baraga County,2015,8.75,Baraga County_2015
Baraga County,2016,7.966666666666666,Baraga County_2016
Barber County,2010,4.2,Barber County_2010
Barber County,2011,4.025,Barber County_2011
Barber County,2012,3.9000000000000004,Barber County_2012
Barber County,2013,4.033333333333333,Barber County_2013
Barber County,2014,3.091666666666667,Barber County_2014
Barber County,2015,4.325,Barber County_2015
Barber County,2016,3.8333333333333335,Barber County_2016
Barbour County,2010,10.616666666666667,Barbour County_2010
Barbour County,2011,10.441666666666666,Barbour County_2011
Barbour County,2012,9.941666666666666,Barbour County_2012
Barbour County,2013,8.683333333333334,Barbour County_2013
Barbour County,2014,8.65,Barbour County_2014
Barbour County,2015,8.15,Barbour County_2015
Barbour County,2016,7.133333333333333,Barbour County_2016
Barnes County,2010,3.4333333333333336,Barnes County_2010
Barnes County,2011,3.9333333333333336,Barnes County_2011
Barnes County,2012,3.4333333333333336,Barnes County_2012
Barnes County,2013,3.1750000000000003,Barnes County_2013
Barnes County,2014,3.1166666666666667,Barnes County_2014
Barnes County,2015,3.1833333333333336,Barnes County_2015
Barnes County,2016,3.0,Barnes County_2016
Barnstable County,2010,8.700000000000001,Barnstable County_2010
Barnstable County,2011,9.125,Barnstable County_2011
Barnstable County,2012,8.299999999999999,Barnstable County_2012
Barnstable County,2013,8.225,Barnstable County_2013
Barnstable County,2014,7.166666666666667,Barnstable County_2014
Barnstable County,2015,6.366666666666667,Barnstable County_2015
Barnstable County,2016,4.266666666666667,Barnstable County_2016
Barnwell County,2010,15.6,Barnwell County_2010
Barnwell County,2011,15.225,Barnwell County_2011
Barnwell County,2012,13.825000000000001,Barnwell County_2012
Barnwell County,2013,12.083333333333334,Barnwell County_2013
Barnwell County,2014,9.641666666666667,Barnwell County_2014
Barnwell County,2015,8.925,Barnwell County_2015
Barnwell County,2016,7.133333333333333,Barnwell County_2016
Barren County,2010,10.366666666666667,Barren County_2010
Barren County,2011,9.808333333333334,Barren County_2011
Barren County,2012,7.875,Barren County_2012
Barren County,2013,7.758333333333333,Barren County_2013
Barren County,2014,6.258333333333333,Barren County_2014
Barren County,2015,5.291666666666667,Barren County_2015
Barren County,2016,4.333333333333333,Barren County_2016
Barron County,2010,7.666666666666667,Barron County_2010
Barron County,2011,8.491666666666667,Barron County_2011
Barron County,2012,7.891666666666667,Barron County_2012
Barron County,2013,7.491666666666667,Barron County_2013
Barron County,2014,5.8,Barron County_2014
Barron County,2015,5.058333333333334,Barron County_2015
Barron County,2016,4.533333333333334,Barron County_2016
Barry County,2010,9.049999999999999,Barry County_2010
Barry County,2011,8.579166666666667,Barry County_2011
Barry County,2012,6.958333333333333,Barry County_2012
Barry County,2013,6.6000000000000005,Barry County_2013
Barry County,2014,5.881818181818182,Barry County_2014
Barry County,2015,4.835714285714286,Barry County_2015
Barry County,2016,4.0,Barry County_2016
Bartholomew County,2010,8.5,Bartholomew County_2010
Bartholomew County,2011,7.608333333333333,Bartholomew County_2011
Bartholomew County,2012,6.383333333333333,Bartholomew County_2012
Bartholomew County,2013,5.9750000000000005,Bartholomew County_2013
Bartholomew County,2014,4.375,Bartholomew County_2014
Bartholomew County,2015,3.5749999999999997,Bartholomew County_2015
Bartholomew County,2016,3.3333333333333335,Bartholomew County_2016
Barton County,2010,8.299999999999999,Barton County_2010
Barton County,2011,6.991666666666667,Barton County_2011
Barton County,2012,5.966666666666666,Barton County_2012
Barton County,2013,5.620833333333334,Barton County_2013
Barton County,2014,4.941666666666666,Barton County_2014
Barton County,2015,4.879166666666666,Barton County_2015
Barton County,2016,4.8999999999999995,Barton County_2016
Bastrop County,2010,8.033333333333333,Bastrop County_2010
Bastrop County,2011,7.941666666666666,Bastrop County_2011
Bastrop County,2012,6.8428571428571425,Bastrop County_2012
Bastrop County,2013,6.1000000000000005,Bastrop County_2013
Bastrop County,2014,4.858333333333333,Bastrop County_2014
Bastrop County,2015,3.8666666666666667,Bastrop County_2015
Bastrop County,2016,3.6666666666666665,Bastrop County_2016
Bates County,2010,10.533333333333333,Bates County_2010
Bates County,2011,10.083333333333334,Bates County_2011
Bates County,2012,8.233333333333333,Bates County_2012
Bates County,2013,7.625,Bates County_2013
Bates County,2014,7.083333333333333,Bates County_2014
Bates County,2015,6.033333333333334,Bates County_2015
Bates County,2016,5.2,Bates County_2016
Bath County,2010,9.85,Bath County_2010
Bath County,2011,9.4625,Bath County_2011
Bath County,2012,8.108333333333333,Bath County_2012
Bath County,2013,7.845833333333334,Bath County_2013
Bath County,2014,6.6875,Bath County_2014
Bath County,2015,5.9375,Bath County_2015
Bath County,2016,5.016666666666667,Bath County_2016
Baxter County,2010,8.666666666666666,Baxter County_2010
Baxter County,2011,9.283333333333333,Baxter County_2011
Baxter County,2012,8.408333333333333,Baxter County_2012
Baxter County,2013,8.133333333333333,Baxter County_2013
Baxter County,2014,6.766666666666667,Baxter County_2014
Baxter County,2015,5.675,Baxter County_2015
Baxter County,2016,4.033333333333333,Baxter County_2016
Bay County,2010,10.0,Bay County_2010
Bay County,2011,9.85,Bay County_2011
Bay County,2012,8.775,Bay County_2012
Bay County,2013,8.758333333333335,Bay County_2013
Bay County,2014,7.38,Bay County_2014
Bay County,2015,5.55,Bay County_2015
Bay County,2016,4.833333333333333,Bay County_2016
Bayfield County,2010,9.366666666666667,Bayfield County_2010
Bayfield County,2011,10.808333333333332,Bayfield County_2011
Bayfield County,2012,10.808333333333332,Bayfield County_2012
Bayfield County,2013,11.008333333333333,Bayfield County_2013
Bayfield County,2014,9.6,Bayfield County_2014
Bayfield County,2015,8.433333333333334,Bayfield County_2015
Bayfield County,2016,7.333333333333333,Bayfield County_2016
Baylor County,2010,6.5,Baylor County_2010
Baylor County,2011,5.983333333333333,Baylor County_2011
Baylor County,2012,5.128571428571428,Baylor County_2012
Baylor County,2013,5.25,Baylor County_2013
Baylor County,2014,4.241666666666666,Baylor County_2014
Baylor County,2015,3.5833333333333335,Baylor County_2015
Baylor County,2016,3.6,Baylor County_2016
Beadle County,2010,3.8000000000000003,Beadle County_2010
Beadle County,2011,3.8000000000000003,Beadle County_2011
Beadle County,2012,3.475,Beadle County_2012
Beadle County,2013,3.5583333333333336,Beadle County_2013
Beadle County,2014,3.1166666666666667,Beadle County_2014
Beadle County,2015,2.6666666666666665,Beadle County_2015
Beadle County,2016,2.4,Beadle County_2016
Bear Lake County,2010,5.766666666666667,Bear Lake County_2010
Bear Lake County,2011,6.116666666666667,Bear Lake County_2011
Bear Lake County,2012,5.591666666666666,Bear Lake County_2012
Bear Lake County,2013,5.2,Bear Lake County_2013
Bear Lake County,2014,4.508333333333334,Bear Lake County_2014
Bear Lake County,2015,4.408333333333333,Bear Lake County_2015
Bear Lake County,2016,4.3,Bear Lake County_2016
Beaufort County,2010,9.816666666666666,Beaufort County_2010
Beaufort County,2011,9.920833333333333,Beaufort County_2011
Beaufort County,2012,9.045833333333333,Beaufort County_2012
Beaufort County,2013,7.920833333333333,Beaufort County_2013
Beaufort County,2014,6.483333333333333,Beaufort County_2014
Beaufort County,2015,6.029166666666666,Beaufort County_2015
Beaufort County,2016,5.183333333333334,Beaufort County_2016
Beauregard Parish,2010,8.033333333333333,Beauregard Parish_2010
Beauregard Parish,2011,8.200000000000001,Beauregard Parish_2011
Beauregard Parish,2012,7.477777777777778,Beauregard Parish_2012
Beauregard Parish,2013,7.408333333333334,Beauregard Parish_2013
Beauregard Parish,2014,6.7,Beauregard Parish_2014
Beauregard Parish,2015,6.45,Beauregard Parish_2015
Beauregard Parish,2016,6.133333333333333,Beauregard Parish_2016
Beaver County,2010,6.655555555555555,Beaver County_2010
Beaver County,2011,6.488888888888889,Beaver County_2011
Beaver County,2012,5.547222222222222,Beaver County_2012
Beaver County,2013,5.102777777777778,Beaver County_2013
Beaver County,2014,4.425000000000001,Beaver County_2014
Beaver County,2015,4.080555555555556,Beaver County_2015
Beaver County,2016,4.777777777777778,Beaver County_2016
Beaverhead County,2010,5.6000000000000005,Beaverhead County_2010
Beaverhead County,2011,6.1000000000000005,Beaverhead County_2011
Beaverhead County,2012,5.3999999999999995,Beaverhead County_2012
Beaverhead County,2013,4.7250000000000005,Beaverhead County_2013
Beaverhead County,2014,3.6999999999999997,Beaverhead County_2014
Beaverhead County,2015,3.408333333333333,Beaverhead County_2015
Beaverhead County,2016,3.266666666666667,Beaverhead County_2016
Becker County,2010,6.6000000000000005,Becker County_2010
Becker County,2011,7.141666666666667,Becker County_2011
Becker County,2012,5.8,Becker County_2012
Becker County,2013,5.458333333333333,Becker County_2013
Becker County,2014,4.766666666666667,Becker County_2014
Becker County,2015,4.433333333333334,Becker County_2015
Becker County,2016,4.633333333333333,Becker County_2016
Beckham County,2010,4.8999999999999995,Beckham County_2010
Beckham County,2011,3.6750000000000003,Beckham County_2011
Beckham County,2012,3.025,Beckham County_2012
Beckham County,2013,3.3166666666666664,Beckham County_2013
Beckham County,2014,2.8333333333333335,Beckham County_2014
Beckham County,2015,4.825,Beckham County_2015
